# time, 1st underlying asset price, 2nd underlying asset price, price
3.000000000000000000e+01, 1.587890625000000000e+01, 2.994140625000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 8.378906250000000000e+00, 2.244140625000000000e+00, 1.545792698860168457e+00
3.000000000000000000e+01, 2.337890625000000000e+01, 7.441406250000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.212890625000000000e+01, 2.619140625000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.712890625000000000e+01, 1.119140625000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 4.628906250000000000e+00, 3.691406250000000000e-01, 5.111438274383544922e+00
3.000000000000000000e+01, 1.962890625000000000e+01, 1.869140625000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.025390625000000000e+01, 5.566406250000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.525390625000000000e+01, 2.056640625000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.753906250000000000e+00, 2.806640625000000000e+00, 7.226776599884033203e+00
3.000000000000000000e+01, 1.775390625000000000e+01, 1.306640625000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 6.503906250000000000e+00, 1.681640625000000000e+00, 3.365123033523559570e+00
3.000000000000000000e+01, 2.150390625000000000e+01, 1.816406250000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.400390625000000000e+01, 9.316406250000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.900390625000000000e+01, 2.431640625000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 6.972656250000000000e+00, 6.972656250000000000e-01, 2.799701452255249023e+00
3.000000000000000000e+01, 2.197265625000000000e+01, 2.197265625000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.447265625000000000e+01, 2.947265625000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.947265625000000000e+01, 1.447265625000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.072265625000000000e+01, 1.822265625000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.572265625000000000e+01, 3.222656250000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 3.222656250000000000e+00, 1.072265625000000000e+00, 6.586416721343994141e+00
3.000000000000000000e+01, 1.822265625000000000e+01, 2.572265625000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.259765625000000000e+01, 1.259765625000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.759765625000000000e+01, 2.759765625000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 5.097656250000000000e+00, 2.009765625000000000e+00, 4.803809165954589844e+00
3.000000000000000000e+01, 2.009765625000000000e+01, 5.097656250000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.347656250000000000e+00, 2.384765625000000000e+00, 8.591009140014648438e+00
3.000000000000000000e+01, 1.634765625000000000e+01, 8.847656250000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 8.847656250000000000e+00, 1.347656250000000000e-01, 8.698861598968505859e-01
3.000000000000000000e+01, 2.384765625000000000e+01, 1.634765625000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 7.910156250000000000e+00, 2.666015625000000000e+00, 2.056500911712646484e+00
3.000000000000000000e+01, 2.291015625000000000e+01, 1.166015625000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 4.101562500000000000e-01, 4.160156250000000000e-01, 9.334754943847656250e+00
3.000000000000000000e+01, 1.541015625000000000e+01, 1.916015625000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 4.160156250000000000e+00, 7.910156250000000000e-01, 5.621367454528808594e+00
3.000000000000000000e+01, 1.916015625000000000e+01, 2.291015625000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.166015625000000000e+01, 1.541015625000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.666015625000000000e+01, 4.101562500000000000e-02, 0.000000000000000000e+00
3.000000000000000000e+01, 2.285156250000000000e+00, 2.103515625000000000e+00, 7.625596046447753906e+00
3.000000000000000000e+01, 1.728515625000000000e+01, 6.035156250000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 9.785156250000000000e+00, 1.353515625000000000e+00, 5.154335871338844299e-02
3.000000000000000000e+01, 2.478515625000000000e+01, 2.853515625000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.353515625000000000e+01, 2.285156250000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.853515625000000000e+01, 1.728515625000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 6.035156250000000000e+00, 2.478515625000000000e+00, 3.912831068038940430e+00
3.000000000000000000e+01, 2.103515625000000000e+01, 9.785156250000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.988281250000000000e+00, 2.501953125000000000e+00, 6.962038040161132812e+00
3.000000000000000000e+01, 1.798828125000000000e+01, 1.001953125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.048828125000000000e+01, 2.519531250000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.548828125000000000e+01, 1.751953125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.423828125000000000e+01, 1.376953125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.923828125000000000e+01, 2.876953125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 6.738281250000000000e+00, 2.126953125000000000e+00, 3.174793958663940430e+00
3.000000000000000000e+01, 2.173828125000000000e+01, 6.269531250000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 8.613281250000000000e+00, 1.564453125000000000e+00, 1.244189500808715820e+00
3.000000000000000000e+01, 2.361328125000000000e+01, 6.445312500000000000e-02, 0.000000000000000000e+00
3.000000000000000000e+01, 1.113281250000000000e+00, 8.144531250000000000e-01, 8.670535087585449219e+00
3.000000000000000000e+01, 1.611328125000000000e+01, 2.314453125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 4.863281250000000000e+00, 4.394531250000000000e-01, 4.883914470672607422e+00
3.000000000000000000e+01, 1.986328125000000000e+01, 1.939453125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.236328125000000000e+01, 2.689453125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.736328125000000000e+01, 1.189453125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.142578125000000000e+01, 1.582031250000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.642578125000000000e+01, 1.658203125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 3.925781250000000000e+00, 2.408203125000000000e+00, 6.015213966369628906e+00
3.000000000000000000e+01, 1.892578125000000000e+01, 9.082031250000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.757812500000000000e-01, 2.033203125000000000e+00, 9.728004455566406250e+00
3.000000000000000000e+01, 1.517578125000000000e+01, 5.332031250000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 7.675781250000000000e+00, 1.283203125000000000e+00, 2.154004335403442383e+00
3.000000000000000000e+01, 2.267578125000000000e+01, 2.783203125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 5.800781250000000000e+00, 1.095703125000000000e+00, 4.010590553283691406e+00
3.000000000000000000e+01, 2.080078125000000000e+01, 2.595703125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.330078125000000000e+01, 1.845703125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.830078125000000000e+01, 3.457031250000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 9.550781250000000000e+00, 2.970703125000000000e+00, 4.462894797325134277e-01
3.000000000000000000e+01, 2.455078125000000000e+01, 1.470703125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.050781250000000000e+00, 7.207031250000000000e-01, 7.723866939544677734e+00
3.000000000000000000e+01, 1.705078125000000000e+01, 2.220703125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.095703125000000000e+01, 8.613281250000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.595703125000000000e+01, 2.361328125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 3.457031250000000000e+00, 1.611328125000000000e+00, 6.405061244964599609e+00
3.000000000000000000e+01, 1.845703125000000000e+01, 1.113281250000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 7.207031250000000000e+00, 2.736328125000000000e+00, 2.766636371612548828e+00
3.000000000000000000e+01, 2.220703125000000000e+01, 1.236328125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.470703125000000000e+01, 4.863281250000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.970703125000000000e+01, 1.986328125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.582031250000000000e+00, 2.988281250000000000e-01, 8.151467323303222656e+00
3.000000000000000000e+01, 1.658203125000000000e+01, 1.798828125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 9.082031250000000000e+00, 2.548828125000000000e+00, 8.729531764984130859e-01
3.000000000000000000e+01, 2.408203125000000000e+01, 1.048828125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.283203125000000000e+01, 2.173828125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.783203125000000000e+01, 6.738281250000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 5.332031250000000000e+00, 1.423828125000000000e+00, 4.511587142944335938e+00
3.000000000000000000e+01, 2.033203125000000000e+01, 2.923828125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 4.394531250000000000e+00, 1.705078125000000000e+00, 5.476811408996582031e+00
3.000000000000000000e+01, 1.939453125000000000e+01, 2.050781250000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.189453125000000000e+01, 9.550781250000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.689453125000000000e+01, 2.455078125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 8.144531250000000000e+00, 5.800781250000000000e-01, 1.616381049156188965e+00
3.000000000000000000e+01, 2.314453125000000000e+01, 2.080078125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 6.445312500000000000e-01, 2.830078125000000000e+00, 9.338491439819335938e+00
3.000000000000000000e+01, 1.564453125000000000e+01, 1.330078125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.376953125000000000e+01, 2.267578125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.876953125000000000e+01, 7.675781250000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 6.269531250000000000e+00, 1.757812500000000000e-02, 3.436630010604858398e+00
3.000000000000000000e+01, 2.126953125000000000e+01, 1.517578125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.519531250000000000e+00, 1.142578125000000000e+00, 7.296441078186035156e+00
3.000000000000000000e+01, 1.751953125000000000e+01, 2.642578125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.001953125000000000e+01, 1.892578125000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.501953125000000000e+01, 3.925781250000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 4.980468750000000000e+00, 1.294921875000000000e+00, 4.850468635559082031e+00
3.000000000000000000e+01, 1.998046875000000000e+01, 2.794921875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.248046875000000000e+01, 2.044921875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.748046875000000000e+01, 5.449218750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 8.730468750000000000e+00, 2.419921875000000000e+00, 1.211691379547119141e+00
3.000000000000000000e+01, 2.373046875000000000e+01, 9.199218750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.230468750000000000e+00, 1.699218750000000000e-01, 8.490490913391113281e+00
3.000000000000000000e+01, 1.623046875000000000e+01, 1.669921875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.435546875000000000e+01, 7.324218750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.935546875000000000e+01, 2.232421875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 6.855468750000000000e+00, 2.982421875000000000e+00, 3.142773628234863281e+00
3.000000000000000000e+01, 2.185546875000000000e+01, 1.482421875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 3.105468750000000000e+00, 1.857421875000000000e+00, 6.780923843383789062e+00
3.000000000000000000e+01, 1.810546875000000000e+01, 3.574218750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.060546875000000000e+01, 1.107421875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.560546875000000000e+01, 2.607421875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 9.667968750000000000e+00, 2.138671875000000000e+00, 2.462683171033859253e-01
3.000000000000000000e+01, 2.466796875000000000e+01, 6.386718750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.167968750000000000e+00, 1.388671875000000000e+00, 7.672189712524414062e+00
3.000000000000000000e+01, 1.716796875000000000e+01, 2.888671875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 5.917968750000000000e+00, 2.636718750000000000e-01, 3.812108278274536133e+00
3.000000000000000000e+01, 2.091796875000000000e+01, 1.763671875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.341796875000000000e+01, 2.513671875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.841796875000000000e+01, 1.013671875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.929687500000000000e-01, 2.701171875000000000e+00, 9.677192687988281250e+00
3.000000000000000000e+01, 1.529296875000000000e+01, 1.201171875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 7.792968750000000000e+00, 4.511718750000000000e-01, 1.955369234085083008e+00
3.000000000000000000e+01, 2.279296875000000000e+01, 1.951171875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.154296875000000000e+01, 8.261718750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.654296875000000000e+01, 2.326171875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 4.042968750000000000e+00, 1.576171875000000000e+00, 5.815657138824462891e+00
3.000000000000000000e+01, 1.904296875000000000e+01, 7.617187500000000000e-02, 0.000000000000000000e+00
3.000000000000000000e+01, 1.294921875000000000e+01, 2.841796875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.794921875000000000e+01, 1.341796875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 5.449218750000000000e+00, 5.917968750000000000e-01, 4.312837600708007812e+00
3.000000000000000000e+01, 2.044921875000000000e+01, 2.091796875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.699218750000000000e+00, 9.667968750000000000e-01, 8.099514007568359375e+00
3.000000000000000000e+01, 1.669921875000000000e+01, 2.466796875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 9.199218750000000000e+00, 1.716796875000000000e+00, 6.732807159423828125e-01
3.000000000000000000e+01, 2.419921875000000000e+01, 2.167968750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 7.324218750000000000e+00, 1.904296875000000000e+00, 2.566808938980102539e+00
3.000000000000000000e+01, 2.232421875000000000e+01, 4.042968750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.482421875000000000e+01, 1.154296875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.982421875000000000e+01, 2.654296875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.107421875000000000e+01, 2.929687500000000000e-02, 0.000000000000000000e+00
3.000000000000000000e+01, 2.607421875000000000e+01, 1.529296875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 3.574218750000000000e+00, 2.279296875000000000e+00, 6.353970050811767578e+00
3.000000000000000000e+01, 1.857421875000000000e+01, 7.792968750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.636718750000000000e+00, 4.980468750000000000e-01, 7.116189956665039062e+00
3.000000000000000000e+01, 1.763671875000000000e+01, 1.998046875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.013671875000000000e+01, 2.748046875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.513671875000000000e+01, 1.248046875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.388671875000000000e+01, 1.623046875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.888671875000000000e+01, 1.230468750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 6.386718750000000000e+00, 8.730468750000000000e-01, 3.402832031250000000e+00
3.000000000000000000e+01, 2.138671875000000000e+01, 2.373046875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 8.261718750000000000e+00, 1.435546875000000000e+00, 1.583053350448608398e+00
3.000000000000000000e+01, 2.326171875000000000e+01, 2.935546875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 7.617187500000000000e-01, 2.185546875000000000e+00, 9.157166481018066406e+00
3.000000000000000000e+01, 1.576171875000000000e+01, 6.855468750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 4.511718750000000000e+00, 2.560546875000000000e+00, 5.444432258605957031e+00
3.000000000000000000e+01, 1.951171875000000000e+01, 1.060546875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.201171875000000000e+01, 3.105468750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.701171875000000000e+01, 1.810546875000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 8.964843750000000000e+00, 3.339843750000000000e-01, 7.720771431922912598e-01
3.000000000000000000e+01, 2.396484375000000000e+01, 1.833984375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.464843750000000000e+00, 2.583984375000000000e+00, 8.493640899658203125e+00
3.000000000000000000e+01, 1.646484375000000000e+01, 1.083984375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 5.214843750000000000e+00, 2.208984375000000000e+00, 4.706366539001464844e+00
3.000000000000000000e+01, 2.021484375000000000e+01, 7.089843750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.271484375000000000e+01, 1.458984375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.771484375000000000e+01, 2.958984375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 3.339843750000000000e+00, 8.964843750000000000e-01, 6.452001571655273438e+00
3.000000000000000000e+01, 1.833984375000000000e+01, 2.396484375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.083984375000000000e+01, 1.646484375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.583984375000000000e+01, 1.464843750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.458984375000000000e+01, 2.771484375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.958984375000000000e+01, 1.271484375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 7.089843750000000000e+00, 5.214843750000000000e-01, 2.665350914001464844e+00
3.000000000000000000e+01, 2.208984375000000000e+01, 2.021484375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 6.152343750000000000e+00, 2.302734375000000000e+00, 3.778172254562377930e+00
3.000000000000000000e+01, 2.115234375000000000e+01, 8.027343750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.365234375000000000e+01, 5.273437500000000000e-02, 0.000000000000000000e+00
3.000000000000000000e+01, 2.865234375000000000e+01, 1.552734375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 9.902343750000000000e+00, 1.177734375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.490234375000000000e+01, 2.677734375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.402343750000000000e+00, 1.927734375000000000e+00, 7.491002559661865234e+00
3.000000000000000000e+01, 1.740234375000000000e+01, 4.277343750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.177734375000000000e+01, 1.740234375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.677734375000000000e+01, 2.402343750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 4.277343750000000000e+00, 9.902343750000000000e-01, 5.523685932159423828e+00
3.000000000000000000e+01, 1.927734375000000000e+01, 2.490234375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 5.273437500000000000e-01, 6.152343750000000000e-01, 9.237000465393066406e+00
3.000000000000000000e+01, 1.552734375000000000e+01, 2.115234375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 8.027343750000000000e+00, 2.865234375000000000e+00, 1.959188818931579590e+00
3.000000000000000000e+01, 2.302734375000000000e+01, 1.365234375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 9.960937500000000000e-01, 1.505859375000000000e+00, 8.855603218078613281e+00
3.000000000000000000e+01, 1.599609375000000000e+01, 5.859375000000000000e-03, 0.000000000000000000e+00
3.000000000000000000e+01, 8.496093750000000000e+00, 7.558593750000000000e-01, 1.281991481781005859e+00
3.000000000000000000e+01, 2.349609375000000000e+01, 2.255859375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.224609375000000000e+01, 3.808593750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.724609375000000000e+01, 1.880859375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 4.746093750000000000e+00, 2.630859375000000000e+00, 5.217060089111328125e+00
3.000000000000000000e+01, 1.974609375000000000e+01, 1.130859375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.037109375000000000e+01, 2.443359375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.537109375000000000e+01, 9.433593750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.871093750000000000e+00, 1.933593750000000000e-01, 6.852144241333007812e+00
3.000000000000000000e+01, 1.787109375000000000e+01, 1.693359375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 6.621093750000000000e+00, 1.318359375000000000e+00, 3.212148189544677734e+00
3.000000000000000000e+01, 2.162109375000000000e+01, 2.818359375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.412109375000000000e+01, 2.068359375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.912109375000000000e+01, 5.683593750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.318359375000000000e+01, 1.037109375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.818359375000000000e+01, 2.537109375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 5.683593750000000000e+00, 1.787109375000000000e+00, 4.195849895477294922e+00
3.000000000000000000e+01, 2.068359375000000000e+01, 2.871093750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.933593750000000000e+00, 2.912109375000000000e+00, 8.057621002197265625e+00
3.000000000000000000e+01, 1.693359375000000000e+01, 1.412109375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 9.433593750000000000e+00, 6.621093750000000000e-01, 3.353288769721984863e-01
3.000000000000000000e+01, 2.443359375000000000e+01, 2.162109375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 3.808593750000000000e+00, 9.960937500000000000e-02, 5.905532836914062500e+00
3.000000000000000000e+01, 1.880859375000000000e+01, 1.599609375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.130859375000000000e+01, 2.349609375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.630859375000000000e+01, 8.496093750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 7.558593750000000000e+00, 1.974609375000000000e+00, 2.339390993118286133e+00
3.000000000000000000e+01, 2.255859375000000000e+01, 4.746093750000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 5.859375000000000000e-02, 1.224609375000000000e+00, 9.765434265136718750e+00
3.000000000000000000e+01, 1.505859375000000000e+01, 2.724609375000000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 7.529296875000000000e+00, 1.086914062500000000e+00, 2.281212806701660156e+00
3.000000000000000000e+01, 2.252929687500000000e+01, 2.586914062500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.929687500000000000e-02, 1.836914062500000000e+00, 9.855068206787109375e+00
3.000000000000000000e+01, 1.502929687500000000e+01, 3.369140625000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 3.779296875000000000e+00, 2.961914062500000000e+00, 6.216895103454589844e+00
3.000000000000000000e+01, 1.877929687500000000e+01, 1.461914062500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.127929687500000000e+01, 7.119140625000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.627929687500000000e+01, 2.211914062500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.904296875000000000e+00, 1.494140625000000000e-01, 7.814669132232666016e+00
3.000000000000000000e+01, 1.690429687500000000e+01, 1.649414062500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 9.404296875000000000e+00, 2.399414062500000000e+00, 5.358245372772216797e-01
3.000000000000000000e+01, 2.440429687500000000e+01, 8.994140625000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 1.315429687500000000e+01, 2.024414062500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.815429687500000000e+01, 5.244140625000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 5.654296875000000000e+00, 1.274414062500000000e+00, 4.174624919891357422e+00
3.000000000000000000e+01, 2.065429687500000000e+01, 2.774414062500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 6.591796875000000000e+00, 1.555664062500000000e+00, 3.264807462692260742e+00
3.000000000000000000e+01, 2.159179687500000000e+01, 5.566406250000000000e-02, 0.000000000000000000e+00
3.000000000000000000e+01, 1.409179687500000000e+01, 8.056640625000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.909179687500000000e+01, 2.305664062500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.034179687500000000e+01, 4.306640625000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 2.534179687500000000e+01, 1.930664062500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.841796875000000000e+00, 2.680664062500000000e+00, 7.126320362091064453e+00
3.000000000000000000e+01, 1.784179687500000000e+01, 1.180664062500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 1.221679687500000000e+01, 2.493164062500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 2.721679687500000000e+01, 9.931640625000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 4.716796875000000000e+00, 2.431640625000000000e-01, 5.011284828186035156e+00
3.000000000000000000e+01, 1.971679687500000000e+01, 1.743164062500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 9.667968750000000000e-01, 1.368164062500000000e+00, 8.871343612670898438e+00
3.000000000000000000e+01, 1.596679687500000000e+01, 2.868164062500000000e+00, 0.000000000000000000e+00
3.000000000000000000e+01, 8.466796875000000000e+00, 2.118164062500000000e+00, 1.445407152175903320e+00
3.000000000000000000e+01, 2.346679687500000000e+01, 6.181640625000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 4.980468750000000000e-01, 2.258789062500000000e+00, 9.428106307983398438e+00
3.000000000000000000e+01, 1.549804687500000000e+01, 7.587890625000000000e-01, 0.000000000000000000e+00
3.000000000000000000e+01, 7.998046875000000000e+00, 8.789062500000000000e-03, 1.707261443138122559e+00
